panel_index	source_column	ensembl_id	gene_symbol	unique_symbol	train_control_mean	train_control_variance	train_control_sd	scale
526	13503	ENSG00000102172	SMS	True	1.1456760968706319	0.20394687391533228	0.45160477623175366	0.45160477623175366
527	2249	ENSG00000143158	MPC2	True	0.65518513017761459	0.20389572749308038	0.4515481452659067	0.4515481452659067
528	7599	ENSG00000128050	PAICS	True	0.95230377457325288	0.20386772861610492	0.45151714099921492	0.45151714099921492
529	10828	ENSG00000124767	GLO1	True	0.68729504167810485	0.20386229920668864	0.45151112855242964	0.45151112855242964
530	6917	ENSG00000205981	DNAJC19	True	0.85666167046871067	0.20385824824782184	0.4515066425290129	0.4515066425290129
531	31177	ENSG00000089327	FXYD5	True	0.67344190746722643	0.20382925198504975	0.45147453082654593	0.45147453082654593
532	29366	ENSG00000125901	MRPS26	True	0.72565252496794952	0.20372374717148201	0.45135767100103885	0.45135767100103885
533	11812	ENSG00000071994	PDCD2	True	0.77634484483813226	0.20372211723516986	0.45135586540463818	0.45135586540463818
534	30052	ENSG00000087460	GNAS	True	1.0634433196281539	0.20370285079042372	0.45133452204592517	0.45133452204592517
535	32433	ENSG00000184436	THAP7	True	1.1272358338541222	0.20368540017713244	0.4513151893933246	0.4513151893933246
536	12624	ENSG00000241685	ARPC1A	True	0.80444930013435589	0.20360102772547894	0.45122170573397613	0.45122170573397613
537	32457	ENSG00000100030	MAPK1	True	0.91203439394466568	0.20358753300825505	0.45120675195330917	0.45120675195330917
538	7967	ENSG00000198856	OSTC	True	1.1122878439662425	0.20358734044311211	0.45120653856422793	0.45120653856422793
539	14831	ENSG00000175324	LSM1	True	0.81504724445222199	0.20358620964983221	0.4512052854852569	0.4512052854852569
540	765	ENSG00000196449	YRDC	True	0.6898573280353153	0.20349620119300543	0.45110553221281319	0.45110553221281319
541	28026	ENSG00000108826	MRPL27	True	0.85457439240321353	0.20347167584271797	0.45107834778751904	0.45107834778751904
542	12716	ENSG00000214253	FIS1	True	0.7363689259113001	0.20344693906056766	0.45105092734697672	0.45105092734697672
543	2007	ENSG00000163479	SSR2	True	0.78865038516958574	0.20335277067150326	0.45094652750797765	0.45094652750797765
544	18349	ENSG00000151366	NDUFC2	True	1.4801308168647977	0.20335046368675824	0.45094396956468796	0.45094396956468796
545	251	ENSG00000116670	MAD2L2	True	0.70101281158778017	0.20333584536187738	0.45092776069108603	0.45092776069108603
546	25197	ENSG00000086506	HBQ1	True	0.62920623225107275	0.2033349464062294	0.45092676390543662	0.45092676390543662
547	32389	ENSG00000093009	CDC45	True	0.48677769502339252	0.20330806462034387	0.45089695565654897	0.45089695565654897
548	19532	ENSG00000213551	DNAJC9	True	0.80084409126793266	0.2032991994736616	0.45088712498103289	0.45088712498103289
549	26677	ENSG00000167515	TRAPPC2L	True	0.68406336170147253	0.20328859042256076	0.45087536018567342	0.45087536018567342
550	31468	ENSG00000079462	PAFAH1B3	True	0.83076391010876049	0.20328494427524457	0.45087131675816833	0.45087131675816833
551	694	ENSG00000004455	AK2	True	1.2120171644160234	0.20325535357544355	0.45083850054697366	0.45083850054697366
552	27448	ENSG00000108671	PSMD11	True	0.64640554508440751	0.2031807268212627	0.45075572855068929	0.45075572855068929
553	6075	ENSG00000163634	THOC7	True	0.7923817317601467	0.20304201507682174	0.45060183652180308	0.45060183652180308
554	495	ENSG00000188529	SRSF10	True	0.80400051254207694	0.20303150198124587	0.4505901707552506	0.4505901707552506
555	24606	ENSG00000166797	FAM96A	True	0.82112526386253781	0.20302447640542198	0.45058237471679025	0.45058237471679025
556	10348	ENSG00000137198	GMPR	True	0.60420356632316574	0.20300701986067637	0.45056300320895898	0.45056300320895898
557	9070	ENSG00000164346	NSA2	True	1.1058188561118447	0.20299912426652034	0.45055424120356513	0.45055424120356513
558	6490	ENSG00000169714	CNBP	True	1.2364372797799548	0.20298662473585516	0.45054036970714972	0.45054036970714972
559	6398	ENSG00000114023	FAM162A	True	0.6421604194277506	0.20295749301848121	0.45050803879451606	0.45050803879451606
560	28045	ENSG00000108848	LUC7L3	True	0.98286489040468061	0.20293358079986024	0.45048149884302713	0.45048149884302713
561	27738	ENSG00000168259	DNAJC7	True	0.7891995825716811	0.20291077573995264	0.45045618626005418	0.45045618626005418
562	16785	ENSG00000148335	NTMT1	True	0.74108873180072021	0.20288171253411547	0.45042392535711895	0.45042392535711895
563	15342	ENSG00000147669	POLR2K	True	0.7093367354730199	0.20286077714948958	0.45040068511214498	0.45040068511214498
564	14137	ENSG00000125676	THOC2	True	0.70126246919860069	0.20283449084741906	0.45037150314758934	0.45037150314758934
565	19733	ENSG00000152804	HHEX	True	0.61612768751740388	0.20269918883231725	0.45022126652604633	0.45022126652604633
566	7126	ENSG00000180370	PAK2	True	0.69895283610635295	0.20269554339030282	0.45021721800737791	0.45021721800737791
567	20720	ENSG00000139218	SCAF11	True	0.74739270096774157	0.20267747358300181	0.45019714968333796	0.45019714968333796
568	26997	ENSG00000183011	NAA38	True	0.87688020191414473	0.2026610066337533	0.4501788607139981	0.4501788607139981
569	15359	ENSG00000120963	ZNF706	True	1.0359895816126055	0.20263696382216967	0.45015215630069982	0.45015215630069982
570	19461	ENSG00000096746	HNRNPH3	True	0.70234598881192545	0.20258369619289579	0.45009298616274368	0.45009298616274368
571	30216	ENSG00000070423	RNF126	True	0.73184388206036932	0.20256469425467283	0.4500718767648928	0.4500718767648928
572	29383	ENSG00000101220	C20orf27	True	0.69442099389527112	0.20256191498214376	0.45006878916688253	0.45006878916688253
573	10722	ENSG00000204256	BRD2	True	0.65446869884620196	0.20253397387374344	0.45003774716543882	0.45003774716543882
574	28589	ENSG00000169738	DCXR	True	0.81691848741598383	0.20253226936118363	0.45003585341746233	0.45003585341746233
575	10813	ENSG00000137409	MTCH1	True	0.89015073892601793	0.20251387371525797	0.45001541497515168	0.45001541497515168
576	682	ENSG00000176261	ZBTB8OS	True	0.69294118764019408	0.20242246546804477	0.44991384227210074	0.44991384227210074
577	12536	ENSG00000006634	DBF4	True	0.61588734194546801	0.20242106000323395	0.44991228034277297	0.44991228034277297
578	13992	ENSG00000180964	TCEAL8	True	0.66252471497270649	0.20238712422905558	0.44987456499457223	0.44987456499457223
579	12987	ENSG00000106554	CHCHD3	True	0.78811273003107918	0.20237699555216793	0.44986330763040444	0.44986330763040444
580	15737	ENSG00000147804	SLC39A4	True	0.65863684806729639	0.20236279363153281	0.44984752264687733	0.44984752264687733
581	31774	ENSG00000126453	BCL2L12	True	0.78990472510274423	0.20229950861188872	0.44977717662403538	0.44977717662403538
582	31647	ENSG00000130748	TMEM160	True	1.1590198565482586	0.2022310335132298	0.44970104904617447	0.44970104904617447
583	3138	ENSG00000143727	ACP1	True	0.98051543437195487	0.20213386747090745	0.44959300202617414	0.44959300202617414
584	97	ENSG00000162585	FAAP20	True	0.86203473581048728	0.20205050981611539	0.44950028900559719	0.44950028900559719
585	29585	ENSG00000101439	CST3	True	0.93752860655641146	0.20200978697714755	0.44945498882218177	0.44945498882218177
586	30781	ENSG00000099797	TECR	True	0.65621959982237288	0.20200400166922566	0.4494485528614211	0.4494485528614211
587	2765	ENSG00000067533	RRP15	True	0.62755371772733226	0.20183315968433002	0.44925845532870057	0.44925845532870057
588	25807	ENSG00000197471	SPN	True	0.6380836245189262	0.20182668745853777	0.44925125203892063	0.44925125203892063
589	11419	ENSG00000203760	CENPW	True	0.75100574862314318	0.20177486496720853	0.44919357182311564	0.44919357182311564
590	520	ENSG00000183726	TMEM50A	True	0.68437435776440303	0.20176140134571996	0.44917858513704767	0.44917858513704767
591	22008	ENSG00000173141	MRPL57	True	1.0548179113380869	0.20169572313649886	0.44910546994720391	0.44910546994720391
592	17736	ENSG00000149136	SSRP1	True	0.8937506474543222	0.20169075926881863	0.44909994351905524	0.44909994351905524
593	13850	ENSG00000147140	NONO	True	0.73968393519867959	0.20168913826734169	0.44909813879300559	0.44909813879300559
594	5823	ENSG00000160799	CCDC12	True	0.80188291181514126	0.20166076066316396	0.44906654369164928	0.44906654369164928
595	3501	ENSG00000162961	DPY30	True	0.66803724278751442	0.20164446115789342	0.44904839511782402	0.44904839511782402
596	21476	ENSG00000111666	CHPT1	True	0.95077416361333045	0.20158572222759175	0.44898298656807895	0.44898298656807895
597	660	ENSG00000121774	KHDRBS1	True	0.94962275509630067	0.20156584352635332	0.44896084854511903	0.44896084854511903
598	20305	ENSG00000089693	MLF2	True	0.6636300546745435	0.20150320188183246	0.44889108019856272	0.44889108019856272
599	8031	ENSG00000164096	C4orf3	True	1.0478606005651843	0.20142945771452792	0.44880893230251995	0.44880893230251995
600	24305	ENSG00000137815	RTF1	True	0.7952061596746699	0.20140302234099461	0.4487794807486129	0.4487794807486129
601	33600	ENSG00000184900	SUMO3	True	1.1601872556647901	0.20132841106122568	0.44869634616433601	0.44869634616433601
602	3462	ENSG00000243147	MRPL33	True	1.0029944716616166	0.20124756675294919	0.44860624912382707	0.44860624912382707
603	33248	ENSG00000233236	AP001171.1	True	0.48266865565092903	0.20123957143198193	0.44859733774508953	0.44859733774508953
604	12228	ENSG00000168303	MPLKIP	True	0.89447257862341067	0.20121302082337023	0.44856774385077025	0.44856774385077025
605	24437	ENSG00000255302	EID1	True	0.80873233124440191	0.20108952076591147	0.44843006229055549	0.44843006229055549
606	27745	ENSG00000108774	RAB5C	True	0.69332398024600506	0.20101684787889196	0.44834902462132331	0.44834902462132331
607	17497	ENSG00000148950	IMMP1L	True	0.81147045434807741	0.20097273004168248	0.44829982159452447	0.44829982159452447
608	18065	ENSG00000087365	SF3B2	True	0.66999041768704282	0.20096168989161445	0.44828750807000461	0.44828750807000461
609	30622	ENSG00000129351	ILF3	True	0.9675299783818736	0.20089959709389116	0.44821824716748332	0.44821824716748332
610	27725	ENSG00000173812	EIF1	True	2.0043170353494886	0.20086442137371918	0.44817900594931842	0.44817900594931842
611	32753	ENSG00000128245	YWHAH	True	0.74301180978650705	0.20084811345848563	0.44816081205130559	0.44816081205130559
612	7259	ENSG00000179010	MRFAP1	True	1.2277617298372854	0.20083780098632542	0.44814930657798124	0.44814930657798124
613	18061	ENSG00000175334	BANF1	True	1.2176996935741955	0.20082076624743572	0.44813030052367103	0.44813030052367103
614	32822	ENSG00000100348	TXN2	True	0.89057738744708892	0.2008089260952225	0.4481170897156484	0.4481170897156484
615	14606	ENSG00000198791	CNOT7	True	0.73155107408063536	0.20079369079254006	0.44810009015011376	0.44810009015011376
616	23369	ENSG00000100650	SRSF5	True	0.81268192634484093	0.20079009170038786	0.44809607418542274	0.44809607418542274
617	24552	ENSG00000140307	GTF2A2	True	1.125573637979052	0.20073016227446816	0.44802919801556257	0.44802919801556257
618	20817	ENSG00000139644	TMBIM6	True	0.83424669191060463	0.20062008412514865	0.44790633409804403	0.44790633409804403
619	22277	ENSG00000123179	EBPL	True	0.84026292925283574	0.20052889039722877	0.44780452252878017	0.44780452252878017
620	6905	ENSG00000136521	NDUFB5	True	0.68691088759686769	0.2004838639489438	0.44775424503732381	0.44775424503732381
621	5609	ENSG00000170142	UBE2E1	True	0.75502045686340136	0.20040188886651611	0.44766269541532733	0.44766269541532733
622	16755	ENSG00000167136	ENDOG	True	0.63155028331339258	0.20038522582790252	0.44764408387456939	0.44764408387456939
623	16087	ENSG00000175768	TOMM5	True	0.76382319569740831	0.20035328240964623	0.44760840297032656	0.44760840297032656
624	12457	ENSG00000263001	GTF2I	True	0.71156880501072928	0.200336233073101	0.44758935764057328	0.44758935764057328
625	22071	ENSG00000186184	POLR1D	True	1.1205510936589411	0.20029965875506806	0.44754849877423125	0.44754849877423125
626	9992	ENSG00000181163	NPM1	True	2.4339056350397494	0.20028632222069831	0.44753359898525868	0.44753359898525868
627	17905	ENSG00000204922	UQCC3	True	0.63361429034370476	0.20022260114897966	0.44746240193895581	0.44746240193895581
628	8646	ENSG00000164237	CMBL	True	0.69840932256657595	0.20022252356322529	0.44746231524366975	0.44746231524366975
629	683	ENSG00000162521	RBBP4	True	1.008521711671664	0.20020858350711745	0.44744673817910158	0.44744673817910158
630	15443	ENSG00000147677	EIF3H	True	1.382807507544134	0.20019637813065549	0.44743309905577561	0.44743309905577561
631	1579	ENSG00000009307	CSDE1	True	0.92515787893752721	0.19996386735080085	0.44717319614529766	0.44717319614529766
632	9610	ENSG00000171604	CXXC5	True	0.60095595837439875	0.19996353733311167	0.44717282714081774	0.44717282714081774
633	20967	ENSG00000094916	CBX5	True	0.61777090634918452	0.19996194730552164	0.44717104927032297	0.44717104927032297
634	2009	ENSG00000116586	LAMTOR2	True	0.79043063047455975	0.19989012934734041	0.44709073950076444	0.44709073950076444
635	5169	ENSG00000144591	GMPPA	True	0.51379071992005509	0.19984667183517674	0.44704213653209107	0.44704213653209107
636	9755	ENSG00000133706	LARS	True	0.64521746547273717	0.19984086547511681	0.4470356422871859	0.4470356422871859
637	2724	ENSG00000117691	NENF	True	0.95148656510340379	0.19982618507314165	0.44701922226358637	0.44701922226358637
638	7888	ENSG00000151247	EIF4E	True	0.61787533461299093	0.19981908360590001	0.44701127905892934	0.44701127905892934
639	29498	ENSG00000125868	DSTN	True	1.080867795332755	0.19968929556611781	0.44686608236262215	0.44686608236262215
640	30253	ENSG00000228300	C19orf24	True	0.8379457373796777	0.19956721156835533	0.4467294612719821	0.4467294612719821
641	31326	ENSG00000130402	ACTN4	True	0.68190024564723606	0.19956685639275756	0.44672906374306737	0.44672906374306737
642	29767	ENSG00000118705	RPN2	True	0.6697556977874084	0.19956589570630834	0.4467279884967007	0.4467279884967007
643	18140	ENSG00000167792	NDUFV1	True	0.70833130394865051	0.19955667131312049	0.44671766398153601	0.44671766398153601
644	7760	ENSG00000118816	CCNI	True	1.2993227756527306	0.19952859934130873	0.44668624261477846	0.44668624261477846
645	27442	ENSG00000010244	ZNF207	True	0.852981337817455	0.19952160501717453	0.44667841342197689	0.44667841342197689
646	31507	ENSG00000131116	ZNF428	True	1.0026195980351393	0.19948646465167097	0.44663907649428858	0.44663907649428858
647	2163	ENSG00000143222	UFC1	True	1.0073047302173503	0.19947536402345656	0.44662664947745401	0.44662664947745401
648	1937	ENSG00000143612	C1orf43	True	1.0578827027453426	0.19946138162885996	0.44661099586649222	0.44661099586649222
649	13010	ENSG00000243317	C7orf73	True	0.9315259992147622	0.19944616357644407	0.4465939582847534	0.4465939582847534
650	32870	ENSG00000100142	POLR2F	True	1.2368167417262828	0.19940981883077513	0.44655326539033968	0.44655326539033968
651	21325	ENSG00000133773	CCDC59	True	0.65030662398123562	0.19939607764869427	0.44653787929882754	0.44653787929882754
652	22316	ENSG00000165416	SUGT1	True	0.63868959760965915	0.19939240504628031	0.44653376697208502	0.44653376697208502
653	30700	ENSG00000105583	WDR83OS	True	0.97241622439490127	0.19934336600636393	0.44647885280980992	0.44647885280980992
654	30630	ENSG00000127616	SMARCA4	True	0.73676304930765724	0.199296925154269	0.44642684188371673	0.44642684188371673
655	32888	ENSG00000100201	DDX17	True	0.69165784787455442	0.19928986894314216	0.44641893882668349	0.44641893882668349
656	30938	ENSG00000006015	C19orf60	True	0.70804685965963943	0.19925142241902782	0.44637587571353787	0.44637587571353787
657	24620	ENSG00000140451	PIF1	True	0.27260362608841837	0.19925138015972194	0.44637582837752532	0.44637582837752532
658	25339	ENSG00000205937	RNPS1	True	1.0583039244253201	0.19924272871368731	0.44636613750786169	0.44636613750786169
659	12754	ENSG00000105821	DNAJC2	True	0.62365318778914658	0.19922397742331827	0.44634513263092529	0.44634513263092529
660	28579	ENSG00000183010	PYCR1	True	0.66391546482513775	0.19922135256134232	0.44634219222625854	0.44634219222625854
661	1187	ENSG00000132485	ZRANB2	True	0.78783661272371752	0.19920749410369776	0.4463266674798827	0.4463266674798827
662	25337	ENSG00000167969	ECI1	True	0.63309076745304604	0.19920111098887	0.44631951670173464	0.44631951670173464
663	766	ENSG00000197982	C1orf122	True	1.0539688578763178	0.19918476725028555	0.44630120686626601	0.44630120686626601
664	10397	ENSG00000112304	ACOT13	True	0.64360028704008587	0.19918361549283409	0.44629991652792644	0.44629991652792644
665	16972	ENSG00000176101	SSNA1	True	0.90682698742127554	0.19917600815087844	0.44629139376743354	0.44629139376743354
666	28440	ENSG00000161547	SRSF2	True	1.5180104287861003	0.19915855859192932	0.44627184382608021	0.44627184382608021
667	25294	ENSG00000074071	MRPS34	True	1.3586025161199295	0.19914762055341773	0.44625958875235133	0.44625958875235133
668	17379	ENSG00000110696	C11orf58	True	1.0882796255721698	0.19911528940064649	0.44622336267910323	0.44622336267910323
669	17987	ENSG00000168066	SF1	True	0.79300469630915904	0.19909914972132692	0.44620527755880129	0.44620527755880129
670	21598	ENSG00000186298	PPP1CC	True	0.81146377791111901	0.19908012525847951	0.44618395898830732	0.44618395898830732
671	6011	ENSG00000113811	SELK	True	0.70904692798878877	0.19906462543164138	0.44616658932694792	0.44616658932694792
672	19510	ENSG00000197746	PSAP	True	0.58452136575998082	0.19899569787724841	0.44608933844830723	0.44608933844830723
673	27624	ENSG00000141741	MIEN1	True	0.83634549828647042	0.19891125440870117	0.44599467979865093	0.44599467979865093
674	17349	ENSG00000251381	LINC00958	True	0.57660142027978278	0.19890166710060087	0.44598393143767057	0.44598393143767057
675	28746	ENSG00000101558	VAPA	True	0.68612029392221319	0.19883204192241793	0.44590586666068649	0.44590586666068649
676	12626	ENSG00000106244	PDAP1	True	1.0859186434433374	0.19883119155870022	0.4459049131358615	0.4459049131358615
677	1785	ENSG00000143420	ENSA	True	1.1894059469022482	0.19880262739746901	0.4458728825545113	0.4458728825545113
678	9598	ENSG00000120727	PAIP2	True	0.73015261795633457	0.19872872156280774	0.44578999715427414	0.44578999715427414
679	9590	ENSG00000113013	HSPA9	True	0.75908233547781534	0.19871446216059052	0.44577400345981427	0.44577400345981427
680	2371	ENSG00000169905	TOR1AIP2	True	0.51577808736201214	0.19868762589428746	0.44574390169051942	0.44574390169051942
681	31669	ENSG00000178980	SEPW1	True	0.62749163964358767	0.19865850283119185	0.44571123256116379	0.44571123256116379
682	19551	ENSG00000172586	CHCHD1	True	0.91802665122940796	0.19863442484307647	0.44568422099405369	0.44568422099405369
683	5873	ENSG00000178057	NDUFAF3	True	0.66342292342806042	0.19857950276146275	0.44562260126867753	0.44562260126867753
684	14326	ENSG00000198930	CSAG1	True	0.81575734331455052	0.19857282183429759	0.44561510503381457	0.44561510503381457
685	32926	ENSG00000187051	RPS19BP1	True	1.0457755636052282	0.19851679736542138	0.44555223864932086	0.44555223864932086
686	1114	ENSG00000162607	USP1	True	0.60083869643581345	0.19851550823851843	0.44555079198506475	0.44555079198506475
687	31631	ENSG00000160014	CALM3	True	0.90620142323493336	0.19848927333585986	0.44552135003371035	0.44552135003371035
688	15498	ENSG00000156802	ATAD2	True	0.5288558485796353	0.19843871414848041	0.44546460482116917	0.44546460482116917
689	18710	ENSG00000196655	TRAPPC4	True	0.57748586216392939	0.19842101620918312	0.44544473979292104	0.44544473979292104
690	21593	ENSG00000111237	VPS29	True	0.64589543570793484	0.19842036200063029	0.44544400546042856	0.44544400546042856
691	19844	ENSG00000099194	SCD	True	0.65799666537374069	0.19839580954249481	0.44541644507415173	0.44541644507415173
692	15127	ENSG00000154582	TCEB1	True	1.2563675984088747	0.19837996686423409	0.4453986605999552	0.4453986605999552
693	18077	ENSG00000174851	YIF1A	True	0.69868140613802421	0.19835342635930164	0.4453688655028567	0.4453688655028567
694	31759	ENSG00000104872	PIH1D1	True	0.69706954830230095	0.19834716570801275	0.44536183683384095	0.44536183683384095
695	28028	ENSG00000108829	LRRC59	True	0.69734523673176507	0.198337350078366	0.44535081686055772	0.44535081686055772
696	31409	ENSG00000077312	SNRPA	True	0.62339389209605567	0.19832162336080217	0.44533315996094675	0.44533315996094675
697	28593	ENSG00000169718	DUS1L	True	0.67006992933438381	0.19827449126817454	0.44528023902726083	0.44528023902726083
698	640	ENSG00000060688	SNRNP40	True	0.63304029307221621	0.1982589708286559	0.44526281096522746	0.44526281096522746
699	18057	ENSG00000175550	DRAP1	True	0.92115981989502826	0.1982508392610417	0.44525367967153479	0.44525367967153479
700	3183	ENSG00000182551	ADI1	True	0.6354357014348968	0.1982456238882519	0.44524782300226007	0.44524782300226007
701	31242	ENSG00000126247	CAPNS1	True	0.70541599687563561	0.19824100792758598	0.44524263938619579	0.44524263938619579
702	3050	ENSG00000153187	HNRNPU	True	1.1691829974704209	0.19815624029168255	0.4451474365776833	0.4451474365776833
703	7924	ENSG00000145354	CISD2	True	1.092103148662972	0.19805022088022484	0.44502833716542683	0.44502833716542683
704	2576	ENSG00000163444	TMEM183A	True	0.92828358215689288	0.19803048893268316	0.44500616729735687	0.44500616729735687
705	176	ENSG00000171735	CAMTA1	True	0.93310880227200665	0.19802582284440295	0.44500092454331258	0.44500092454331258
706	1916	ENSG00000143621	ILF2	True	0.68710425804268183	0.19791972487822651	0.44488169762109397	0.44488169762109397
707	23215	ENSG00000126777	KTN1	True	1.2235764614849702	0.19789945370510975	0.44485891438197545	0.44485891438197545
708	509	ENSG00000133226	SRRM1	True	1.303544191253047	0.19789348250306316	0.4448522029877599	0.4448522029877599
709	33402	ENSG00000159140	SON	True	1.5894711567983768	0.19789057262657295	0.44484893236532885	0.44484893236532885
710	708	ENSG00000163866	SMIM12	True	0.79189709153227572	0.19787802192399384	0.44483482543972863	0.44483482543972863
711	6235	ENSG00000174173	TRMT10C	True	0.6347876498890731	0.19785433713600442	0.4448082026401991	0.4448082026401991
712	26304	ENSG00000102898	NUTF2	True	0.8235475256930519	0.1978349347175411	0.44478639223512795	0.44478639223512795
713	3884	ENSG00000163170	BOLA3	True	1.2731466171583068	0.19782367416011692	0.44477373366703765	0.44477373366703765
714	23675	ENSG00000182512	GLRX5	True	0.83737799653488054	0.19781819935564904	0.44476757902937242	0.44476757902937242
715	5113	ENSG00000127838	PNKD	True	0.72773992827074041	0.19781399635027241	0.44476285405851107	0.44476285405851107
716	4863	ENSG00000128699	ORMDL1	True	0.67414103198341302	0.19781164046885064	0.44476020558144658	0.44476020558144658
717	30655	ENSG00000130165	ELOF1	True	0.68781959174041973	0.19773494478561487	0.44467397583579688	0.44467397583579688
718	13672	ENSG00000102145	GATA1	True	0.61316317034763157	0.19769152102612947	0.4446251466416733	0.4446251466416733
719	19516	ENSG00000166295	ANAPC16	True	0.9041337429397216	0.19765709288049316	0.44458642903320067	0.44458642903320067
720	25221	ENSG00000172366	FAM195A	True	0.6978675762784583	0.197635162954438	0.44456176506132195	0.44456176506132195
721	72	ENSG00000160075	SSU72	True	1.2599606887453343	0.19760528052468507	0.44452815492911701	0.44452815492911701
722	23695	ENSG00000090060	PAPOLA	True	0.73927821556919249	0.19756538283566849	0.44448327621595446	0.44448327621595446
723	30229	ENSG00000197766	CFD	True	0.65268478103039917	0.19749525773110616	0.44440438536439553	0.44440438536439553
724	20834	ENSG00000178449	COX14	True	0.87647426830527342	0.19746541984062582	0.44437081344371149	0.44437081344371149
725	5854	ENSG00000010256	UQCRC1	True	0.69780112054038967	0.19746499702566528	0.44437033769780954	0.44437033769780954
726	20932	ENSG00000197111	PCBP2	True	1.182728784379746	0.19735266944047503	0.44424393011100899	0.44424393011100899
727	10909	ENSG00000112667	DNPH1	True	1.3249145933432234	0.19730784060877204	0.44419347204655318	0.44419347204655318
728	25643	ENSG00000103550	KNOP1	True	0.698885001239262	0.19726594096855959	0.44414630581437869	0.44414630581437869
729	25189	ENSG00000103152	MPG	True	0.67507326713311078	0.19720713150618957	0.44408009582302782	0.44408009582302782
730	881	ENSG00000117410	ATP6V0B	True	1.5373383356779582	0.19717169221609465	0.44404019211789225	0.44404019211789225
731	1549	ENSG00000155366	RHOC	True	0.59071038602605186	0.1971690160136203	0.44403717863892916	0.44403717863892916
732	28421	ENSG00000185262	UBALD2	True	0.54288307235055411	0.1971502328231855	0.44401602766475162	0.44401602766475162
733	16794	ENSG00000136819	C9orf78	True	1.1377367780760801	0.19712404391412397	0.44398653573517743	0.44398653573517743
734	22872	ENSG00000129562	DAD1	True	0.65713553013131587	0.19712047151297352	0.44398251262068139	0.44398251262068139
735	2872	ENSG00000143761	ARF1	True	1.1411915552074565	0.1971104950442486	0.44397127727393426	0.44397127727393426
736	673	ENSG00000116478	HDAC1	True	0.61835232577996324	0.19708431177851538	0.44394178872743595	0.44394178872743595
737	27590	ENSG00000277972	CISD3	True	0.64506254953270548	0.19705554196331415	0.44390938485609216	0.44390938485609216
738	1446	ENSG00000134186	PRPF38B	True	0.68083650854347944	0.1970121205799068	0.44386047422574904	0.44386047422574904
739	31644	ENSG00000042753	AP2S1	True	1.2268930377863441	0.19699270219687515	0.44383859926427666	0.44383859926427666
740	408	ENSG00000173436	MINOS1	True	1.0022918145821185	0.19698806038114269	0.44383337006262014	0.44383337006262014
741	30370	ENSG00000126934	MAP2K2	True	1.0478758667304624	0.19695670444029756	0.44379804465578437	0.44379804465578437
742	674	ENSG00000175130	MARCKSL1	True	1.5466459464637936	0.1969538278412748	0.44379480375650504	0.44379480375650504
743	9589	ENSG00000120705	ETF1	True	0.62444108489607708	0.1969482877269102	0.44378856196043426	0.44378856196043426
744	2176	ENSG00000143252	SDHC	True	0.7525163206684492	0.19693076741413418	0.44376882203928453	0.44376882203928453
745	31742	ENSG00000104852	SNRNP70	True	0.78257522712837513	0.19691635008015718	0.44375257754762076	0.44375257754762076
746	29724	ENSG00000242372	EIF6	True	0.58194880273387239	0.19683071682840619	0.44365607944488511	0.44365607944488511
747	8521	ENSG00000249915	PDCD6	True	1.0698202192436348	0.19675509859954143	0.44357084958272613	0.44357084958272613
748	8461	ENSG00000164323	CFAP97	True	0.61068362419659317	0.19675454125969971	0.44357022134009372	0.44357022134009372
749	3240	ENSG00000134308	YWHAQ	True	1.0929983124255516	0.19669928905708867	0.44350793573180702	0.44350793573180702
750	13058	ENSG00000090263	MRPS33	True	0.72383924323695548	0.19664955622742741	0.4434518646115127	0.4434518646115127
751	8768	ENSG00000168724	DNAJC21	True	0.63561492884767845	0.19663391356935206	0.44343422688077661	0.44343422688077661
752	30331	ENSG00000104964	AES	True	1.2165311272891244	0.19653990201606097	0.44332821026420255	0.44332821026420255
753	12451	ENSG00000106682	EIF4H	True	0.73181209069911735	0.1964705760406863	0.44325001527432156	0.44325001527432156
754	21041	ENSG00000196465	MYL6B	True	0.91032233000931606	0.19642052384896425	0.44319355122673465	0.44319355122673465
755	9156	ENSG00000174695	TMEM167A	True	0.80224637856490755	0.1963899210213923	0.44315902452888434	0.44315902452888434
756	17972	ENSG00000173113	TRMT112	True	1.233143912812154	0.19632177535169459	0.44308213160958609	0.44308213160958609
757	7976	ENSG00000123739	PLA2G12A	True	0.62297325838189255	0.19632038845312794	0.44308056654871236	0.44308056654871236
758	22904	ENSG00000100836	PABPN1	True	0.68253756461651816	0.19627152696121941	0.44302542473453982	0.44302542473453982
759	9941	ENSG00000170584	NUDCD2	True	0.66840814318179542	0.19627020030761344	0.44302392746624131	0.44302392746624131
760	2016	ENSG00000160783	PMF1	True	0.61722027962346682	0.19625304555448747	0.44300456606505478	0.44300456606505478
761	21286	ENSG00000091039	OSBPL8	True	0.73780769229245602	0.1962474234574898	0.44299822060307398	0.44299822060307398
762	6477	ENSG00000075785	RAB7A	True	0.70447128471030362	0.19621208435742649	0.44295833252962574	0.44295833252962574
763	29291	ENSG00000141759	TXNL4A	True	1.3092890779095097	0.19614367113560038	0.44288110270771364	0.44288110270771364
764	2874	ENSG00000162910	MRPL55	True	1.0056071898033212	0.19610958793010624	0.44284262207934122	0.44284262207934122
765	9907	ENSG00000145860	RNF145	True	0.60569662618211173	0.19605026197583569	0.4427756339003262	0.4427756339003262
766	13025	ENSG00000279483	AC090498.1	True	1.1630530599476159	0.1959941644040577	0.44271228174070087	0.44271228174070087
